match_id,time_ms,ball_sn,x,y,score
26,1598430,2,932,388,0.9912535548210144
26,1598430,2,1111,245,0.07847785204648972
26,1598470,2,918,409,0.9934452772140503
26,1598510,2,905,431,0.990174412727356
26,1598550,2,891,455,0.9785504341125488
26,1598550,2,886,455,0.41783928871154785
26,1598550,2,1110,247,0.12529735267162323
26,1598550,2,897,457,0.09127241373062134
26,1598590,2,878,480,0.9820976853370667
26,1598590,2,1110,247,0.12308184057474136
26,1598590,2,871,478,0.05485431104898453
26,1598630,2,863,505,0.9641238451004028
26,1598670,2,849,534,0.9929371476173401
26,1598670,2,842,534,0.05006091669201851
26,1598710,2,834,564,0.993743360042572
26,1598710,2,1106,244,0.5164920687675476
26,1598750,2,820,595,0.9922314882278442
26,1598750,2,1097,242,0.37565478682518005
26,1598790,2,804,628,0.988315999507904
26,1598790,2,1088,244,0.3798401653766632
26,1598830,2,787,661,0.9891157746315002
26,1598830,2,792,660,0.06770714372396469
26,1598870,2,770,697,0.9796279668807983
26,1598870,2,775,697,0.6529838442802429
26,1598910,2,755,736,0.9891422986984253
26,1598950,2,746,745,0.9923457503318787
26,1598990,2,734,737,0.9918648600578308
26,1598990,2,1039,249,0.24867479503154755
26,1599030,2,728,731,0.9905728697776794
26,1599030,2,1039,249,0.3036307692527771
26,1599070,2,720,727,0.9888716340065002
26,1599070,2,1039,250,0.4264797568321228
26,1599070,2,1081,245,0.08727210760116577
26,1599070,2,716,725,0.08014732599258423
26,1599110,2,710,726,0.9914501309394836
26,1599110,2,1037,251,0.33541661500930786
26,1599150,2,699,726,0.991298496723175
26,1599150,2,1036,250,0.22840772569179535
26,1599150,2,704,724,0.2100004404783249
26,1599190,2,691,727,0.9951397180557251
26,1599190,2,1036,247,0.25337421894073486
26,1599230,2,683,730,0.9894200563430786
26,1599270,2,675,735,0.9895319938659668
26,1599310,2,666,742,0.9899986386299133
26,1599350,2,656,752,0.9946821331977844
26,1599390,2,658,710,0.9833430051803589
26,1599390,2,959,840,0.2647342383861542
26,1599430,2,664,639,0.989949107170105
26,1599430,2,959,841,0.07859586924314499
26,1599430,2,669,641,0.07123219966888428
26,1599430,2,1066,248,0.051987823098897934
26,1599470,2,671,581,0.9862951636314392
26,1599470,2,1063,247,0.22657930850982666
26,1599470,2,959,841,0.21888743340969086
26,1599510,2,677,534,0.9867717623710632
26,1599510,2,959,841,0.5997275710105896
26,1599550,2,682,494,0.9921964406967163
26,1599550,2,959,841,0.8179712295532227
26,1599590,2,688,461,0.9860510230064392
26,1599590,2,682,461,0.8298771381378174
26,1599590,2,959,841,0.5793420076370239
26,1599630,2,688,435,0.9877126812934875
26,1599630,2,959,841,0.3806802034378052
26,1599630,2,693,435,0.23320069909095764
26,1599670,2,690,415,0.9895405173301697
26,1599670,2,959,841,0.6470850110054016
26,1599670,2,1062,248,0.07765959948301315
26,1599710,2,693,399,0.9823999404907227
26,1599710,2,959,841,0.9195928573608398
26,1599710,2,699,399,0.21385489404201508
26,1599710,2,1061,248,0.18391115963459015
26,1599710,2,687,398,0.06424466520547867
26,1599750,2,693,386,0.9916377663612366
26,1599750,2,960,841,0.8558440804481506
26,1599750,2,698,387,0.07824892550706863
26,1599790,2,693,377,0.9927700161933899
26,1599790,2,960,841,0.8384144306182861
26,1599790,2,1055,246,0.4877992570400238
26,1599790,2,1059,248,0.3083288073539734
26,1599790,2,699,376,0.05615592375397682
26,1599830,2,698,371,0.9914877414703369
26,1599830,2,1044,242,0.8486779928207397
26,1599830,2,959,841,0.7411579489707947
26,1599830,2,1049,245,0.1911977380514145
26,1599830,2,693,371,0.10903657227754593
26,1599870,2,695,366,0.9916077852249146
26,1599870,2,960,841,0.8359813690185547
26,1599870,2,1032,241,0.18560901284217834
26,1599870,2,1036,244,0.054313160479068756
26,1599910,2,698,366,0.9885876178741455
26,1599910,2,960,841,0.8249422311782837
26,1599910,2,692,365,0.21073241531848907
26,1599950,2,698,366,0.9914681911468506
26,1599950,2,960,841,0.7595524191856384
26,1599990,2,696,360,0.9932523369789124
26,1599990,2,960,841,0.8729321956634521
26,1600030,2,697,334,0.9934208989143372
26,1600030,2,959,842,0.7728783488273621
26,1600030,2,960,246,0.5617321729660034
26,1600030,2,957,250,0.07865795493125916
26,1600070,2,696,312,0.9888838529586792
26,1600070,2,960,842,0.9597989320755005
26,1600070,2,938,246,0.7346363663673401
26,1600070,2,688,308,0.08664043247699738
26,1600110,2,695,292,0.9501935243606567
26,1600110,2,960,842,0.867915153503418
26,1600110,2,573,831,0.5074605345726013
26,1600110,2,690,294,0.492214173078537
26,1600110,2,685,297,0.11469892412424088
26,1600110,2,699,293,0.07874014973640442
26,1600110,2,580,829,0.06524874269962311
26,1600150,2,696,273,0.9799352288246155
26,1600150,2,914,243,0.5924766659736633
26,1600150,2,959,843,0.23284754157066345
26,1600150,2,909,245,0.21684154868125916
26,1600190,2,696,257,0.9800997376441956
26,1600190,2,905,246,0.8444713950157166
26,1600190,2,960,843,0.4066583514213562
26,1600230,2,699,243,0.9825611710548401
26,1600230,2,960,842,0.631562352180481
26,1600230,2,903,247,0.5448538661003113
26,1600230,2,694,244,0.34291791915893555
26,1600270,2,699,232,0.8520233035087585
26,1600270,2,960,842,0.6407042741775513
26,1600270,2,903,247,0.25883686542510986
26,1600270,2,697,226,0.16340140998363495
26,5607420,6,816,541,0.9915870428085327
26,5607420,6,1011,259,0.10842042416334152
26,5607460,6,804,504,0.9865279793739319
26,5607460,6,809,504,0.22091788053512573
26,5607460,6,1011,260,0.12497157603502274
26,5607500,6,798,476,0.9913942217826843
26,5607500,6,792,474,0.1160811334848404
26,5607540,6,786,450,0.99167400598526
26,5607540,6,1011,261,0.22971999645233154
26,5607580,6,781,429,0.9792769551277161
26,5607580,6,775,430,0.4651840329170227
26,5607580,6,1011,261,0.18869851529598236
26,5607620,6,770,413,0.9904327392578125
26,5607620,6,774,415,0.09022794663906097
26,5607660,6,765,400,0.9611676335334778
26,5607660,6,760,400,0.4645346701145172
26,5607700,6,758,391,0.9928962588310242
26,5607700,6,997,255,0.5772784948348999
26,5607700,6,1001,259,0.12269093096256256
26,5607740,6,750,383,0.9945880174636841
26,5607740,6,985,253,0.27955812215805054
26,5607780,6,743,378,0.9855751991271973
26,5607820,6,736,376,0.9887295365333557
26,5607820,6,742,376,0.39985716342926025
26,5607820,6,959,255,0.13425864279270172
26,5607820,6,962,259,0.050906021147966385
26,5607860,6,731,375,0.9873591065406799
26,5607860,6,736,375,0.14081613719463348
26,5607900,6,727,376,0.9902530908584595
26,5607900,6,922,260,0.7226929068565369
26,5607900,6,919,263,0.08827117085456848
26,5607940,6,724,378,0.9811620712280273
26,5607940,6,904,260,0.8439404964447021
26,5607940,6,729,377,0.07671502977609634
26,5607940,6,900,264,0.0746149867773056
26,5607940,6,720,375,0.050624780356884
26,5607980,6,719,379,0.9882986545562744
26,5607980,6,889,262,0.21541617810726166
26,5607980,6,724,377,0.102439746260643
26,5608020,6,716,357,0.9946557283401489
26,5608020,6,887,262,0.3363439738750458
26,5608060,6,713,336,0.9933197498321533
26,5608060,6,884,262,0.6370324492454529
26,5608100,6,713,319,0.991091251373291
26,5608100,6,883,263,0.4461076557636261
26,5608100,6,708,317,0.06640851497650146
26,5608140,6,883,262,0.20859690010547638
26,5608180,6,707,288,0.9844961166381836
26,5608180,6,710,287,0.2337757796049118
26,5608180,6,883,261,0.07958030700683594
26,5608180,6,702,287,0.058680225163698196
26,5608220,6,883,260,0.545787513256073
26,5608220,6,878,259,0.1784648299217224
26,5608220,6,705,277,0.10932298749685287
26,5608260,6,703,266,0.9837777614593506
26,5608260,6,880,259,0.7909831404685974
26,5608260,6,875,258,0.14200042188167572
26,5608260,6,882,264,0.054502833634614944
26,5608300,6,702,257,0.9944000840187073
26,5608300,6,876,258,0.8576011061668396
26,5608300,6,810,250,0.5765605568885803
26,5608300,6,879,261,0.08755514770746231
26,5608300,6,871,259,0.07030459493398666
26,5608340,6,700,251,0.9741999506950378
26,5608340,6,867,256,0.6749718189239502
26,5608340,6,871,259,0.17392286658287048
26,5608340,6,794,245,0.15169407427310944
26,5608380,6,697,244,0.9491035342216492
26,5608380,6,860,257,0.9111442565917969
26,5608380,6,864,260,0.48592227697372437
26,5608420,6,697,240,0.9537487030029297
26,5608420,6,851,259,0.8884206414222717
26,5608420,6,769,245,0.32419902086257935
26,5608420,6,856,263,0.17161154747009277
26,5608460,6,695,237,0.8955886363983154
26,5608460,6,837,261,0.8916394114494324
26,5608460,6,840,265,0.23959706723690033
26,5608460,6,693,232,0.08589287847280502
26,5608500,6,694,236,0.8119077086448669
26,5608540,6,694,236,0.9215273261070251
26,5608540,6,691,231,0.12272731214761734
26,5608580,6,693,238,0.9319316744804382
26,5608580,6,691,232,0.0805845558643341
26,5608620,6,691,241,0.9576959013938904
26,5608620,6,725,260,0.2809354364871979
26,5608620,6,694,237,0.05113207921385765
26,5608700,6,704,248,0.5801466703414917
26,5608700,6,713,258,0.5357077717781067
26,5608700,6,708,252,0.12549668550491333
26,5608700,6,711,263,0.09748274087905884
26,5608820,6,759,255,0.5005046129226685
26,5608820,6,759,261,0.12274876981973648
26,5608820,6,704,260,0.0833158865571022
26,5608860,6,780,259,0.985905110836029
26,5608860,6,703,261,0.14263050258159637
26,5608900,6,800,266,0.9793104529380798
26,5608900,6,704,260,0.1511252224445343
26,5608940,6,822,276,0.9929008483886719
26,5608980,6,847,286,0.991553008556366
26,5608980,6,842,286,0.8424961566925049
26,5609020,6,868,300,0.9894905686378479
26,5609020,6,872,297,0.056288499385118484
26,5609020,6,872,302,0.05137493461370468
26,5609060,6,895,313,0.9945036172866821
26,5609060,6,890,312,0.4909640848636627
26,5609060,6,703,260,0.05168496072292328
26,5609060,6,893,309,0.05064878985285759
26,5609100,6,919,330,0.9862890243530273
26,5609140,6,943,349,0.9946885108947754
26,5609140,6,704,260,0.07204649597406387
26,5609180,6,968,372,0.9505494832992554
26,5609180,6,963,373,0.7140929698944092
26,5609220,6,997,393,0.992608368396759
26,5609220,6,992,392,0.6017207503318787
26,5609260,6,1021,418,0.9845877885818481
26,5609260,6,1026,418,0.11161437630653381
26,5609300,6,1053,446,0.9891652464866638
26,5609300,6,1047,447,0.4121060371398926
26,5609300,6,1057,447,0.11703401803970337
26,5609340,6,1081,476,0.985645055770874
26,5609380,6,1113,508,0.9901949763298035
26,5609420,6,1144,543,0.9922932386398315
26,5609420,6,1139,542,0.10332643240690231
26,5609460,6,1173,580,0.9858733415603638
26,5609460,6,1178,581,0.4315490126609802
26,5609500,6,1207,622,0.9873896837234497
26,5609500,6,1210,624,0.3232315480709076
26,5609540,6,1242,665,0.9756660461425781
26,5609540,6,1237,664,0.18689854443073273
26,5609580,6,1274,711,0.9639219641685486
26,5609580,6,1279,712,0.0746421217918396
26,5609580,6,1276,716,0.06811883300542831
26,5609620,6,1307,746,0.9879865050315857
26,5609660,6,1326,742,0.9869133830070496
26,5609660,6,1332,741,0.32944416999816895
26,5609700,6,1353,740,0.9891954660415649
26,5609740,6,1377,740,0.9742214679718018
26,5609740,6,1371,740,0.2939101457595825
26,5609780,6,1400,744,0.9291685223579407
26,5609780,6,1395,742,0.4923544228076935
26,5609780,6,1374,759,0.3353234529495239
26,5609780,6,1404,748,0.30628204345703125
26,5609820,6,1397,712,0.9598535895347595
26,5609820,6,1401,714,0.7003694772720337
26,5609820,6,1363,721,0.16594581305980682
26,5609860,6,1375,661,0.9722112417221069
26,5609860,6,1377,665,0.08219034969806671
26,5609860,6,1380,660,0.0647268295288086
26,5609900,6,1352,615,0.9886506795883179
26,5609900,6,1357,617,0.09154530614614487
26,5609940,6,1334,574,0.9781234860420227
26,5609940,6,1338,578,0.8279513716697693
26,5609940,6,1333,570,0.13973258435726166
26,5609980,6,1317,538,0.8580628633499146
26,5609980,6,1321,541,0.10673225671052933
26,5609980,6,1314,532,0.07461075484752655
26,5610060,6,1286,482,0.9814505577087402
26,5610060,6,1289,485,0.7481141090393066
26,5610060,6,1283,477,0.3148847818374634
26,5610060,6,1292,490,0.16554665565490723
26,5610100,6,1270,458,0.9591435194015503
26,5610100,6,1276,459,0.5029363036155701
26,5610100,6,1273,453,0.06693968176841736
26,5610140,6,1257,439,0.9746144413948059
26,5610140,6,1262,439,0.2183821052312851
26,5610140,6,884,264,0.19496257603168488
26,5610180,6,1243,423,0.9924913048744202
26,5610220,6,1230,411,0.9868277311325073
26,5610260,6,1218,400,0.9205541610717773
26,5610260,6,847,259,0.5314383506774902
26,5610260,6,1224,402,0.08201710134744644
26,5610300,6,1208,391,0.9928925037384033
26,5610340,6,1199,383,0.9882411360740662
26,5610340,6,1194,385,0.06490184366703033
26,5610380,6,1190,378,0.9941290616989136
26,5610380,6,1185,376,0.11333893239498138
26,5610420,6,1180,375,0.9887868762016296
26,5610420,6,905,273,0.10084095597267151
26,5610460,6,1173,375,0.9883837103843689
26,5610460,6,1167,375,0.05497086048126221
26,5610500,6,1165,374,0.9770828485488892
26,5610500,6,1159,374,0.24166031181812286
26,5610540,6,1155,375,0.9762686491012573
26,5610540,6,926,272,0.20564879477024078
26,5610540,6,1160,378,0.07260493189096451
26,5610580,6,1149,378,0.21883000433444977
26,5610620,6,1145,382,0.9651837348937988
26,5610620,6,1140,384,0.059597160667181015
26,5610660,6,1138,387,0.9861747026443481
26,5610700,6,1134,384,0.9813786745071411
26,5610740,6,986,280,0.7617093324661255
26,5610780,6,1125,345,0.9876276254653931
26,5610780,6,989,280,0.9260773658752441
26,5610780,6,1120,346,0.4854815602302551
26,5610780,6,986,283,0.07294382154941559
26,5610780,6,1131,346,0.05420810729265213
26,5610820,6,1122,329,0.9837664365768433
26,5610820,6,990,281,0.9147684574127197
26,5610820,6,1116,326,0.060910698026418686
26,5610860,6,990,283,0.6040445566177368
26,5610900,6,1118,302,0.9903130531311035
26,5610900,6,1113,300,0.10623575001955032
26,5610940,6,1115,292,0.973922848701477
26,5610940,6,1109,292,0.2675517797470093
26,5610980,6,1109,282,0.9824156165122986
26,5610980,6,1104,281,0.15520761907100677
26,5611020,6,1105,275,0.9918482303619385
26,5611060,6,1103,268,0.9718808531761169
26,5611100,6,1099,263,0.9931118488311768
26,5611100,6,1095,262,0.11321038752794266
26,5611100,6,1025,292,0.05435677245259285
26,5611140,6,1094,259,0.9896162748336792
26,5611180,6,1094,255,0.9935505390167236
26,5611180,6,1089,256,0.17320403456687927
26,5611220,6,1089,255,0.9847760796546936
26,5611220,6,1038,300,0.6179751753807068
26,5611220,6,1038,306,0.08449389785528183
26,5611260,6,1086,254,0.984128475189209
26,5611260,6,1039,304,0.4136655926704407
26,5611260,6,1036,300,0.051238901913166046
26,5611300,6,1082,255,0.9821664690971375
26,5611300,6,1038,304,0.5321720838546753
26,5611300,6,1086,256,0.07050035893917084
26,5611340,6,1073,256,0.9355493783950806
26,5611340,6,1039,304,0.287277489900589
26,5611380,6,1058,259,0.8423877358436584
26,5611460,6,1015,271,0.21293221414089203
26,5611460,6,1064,212,0.07544350624084473
26,5611500,6,995,279,0.9926822781562805
26,5611540,6,975,289,0.9831591844558716
26,5611540,6,970,290,0.2595980167388916
26,5611540,6,1071,213,0.06439149379730225
26,5611580,6,952,303,0.9814099073410034
26,5611580,6,1028,305,0.08205855637788773
26,5611580,6,947,305,0.058559879660606384
26,5611620,6,929,318,0.9893223643302917
26,5611620,6,1025,305,0.30721354484558105
26,5611660,6,907,335,0.990359902381897
26,5611660,6,1024,305,0.509419322013855
26,5611660,6,1023,309,0.12152334302663803
26,5611700,6,880,356,0.9933146834373474
26,5611700,6,1023,307,0.574745237827301
26,5611700,6,885,355,0.26215997338294983
26,5611700,6,1088,306,0.09839873760938644
26,5611700,6,1019,311,0.06785186380147934
26,5611740,6,856,379,0.9891005158424377
26,5611740,6,1025,307,0.3458506464958191
26,5611740,6,1022,310,0.1124936044216156
26,5611780,6,830,406,0.9620568156242371
26,5611780,6,836,405,0.2984312176704407
26,5611780,6,825,405,0.226714625954628
26,5611780,6,1026,309,0.07995768636465073
26,5611820,6,807,434,0.992974042892456
26,5611820,6,1033,308,0.34011000394821167
26,5611820,6,1027,312,0.12768030166625977
26,5611860,6,778,464,0.9840624928474426
26,5611900,6,753,498,0.9904192090034485
26,5611940,6,722,536,0.9841924905776978
26,5611940,6,728,535,0.055072326213121414
26,5611980,6,696,576,0.9929910898208618
26,5611980,6,690,574,0.10094857215881348
26,5612020,6,663,620,0.9858769178390503
26,5612020,6,668,619,0.16629356145858765
26,5612060,6,634,666,0.9849714636802673
26,5612060,6,629,667,0.11146113276481628
26,5612100,6,601,716,0.9877161383628845
26,5612100,6,596,715,0.17796847224235535
26,5612140,6,572,755,0.9830295443534851
26,5612180,6,547,751,0.992172122001648
26,5612220,6,524,749,0.9588457942008972
26,5612220,6,520,752,0.7597821950912476
26,5612220,6,526,744,0.6447934508323669
26,5612220,6,520,745,0.1382814198732376
26,5612220,6,517,749,0.06925009936094284
26,5612260,6,496,750,0.9929823875427246
26,5612300,6,472,753,0.9777374267578125
26,5612300,6,466,753,0.6774260401725769
26,5612340,6,442,759,0.9915016889572144
26,5612380,6,413,767,0.9927718043327332
26,5612420,6,386,776,0.9854651093482971
26,5612420,6,380,775,0.0924421027302742
26,5612460,6,356,788,0.9638465642929077
26,5612460,6,361,783,0.20559464395046234
26,5612460,6,352,792,0.156267911195755
26,5612500,6,342,788,0.9499488472938538
26,5612500,6,348,787,0.7995046973228455
26,5612500,6,347,794,0.07032980024814606
26,5612500,6,356,783,0.06861478835344315
26,5612540,6,395,721,0.9678950309753418
26,5612540,6,389,724,0.5832064747810364
26,5612540,6,399,717,0.546664834022522
26,5612540,6,393,728,0.13026396930217743
26,5612540,6,388,730,0.08298388123512268
26,5612540,6,401,712,0.05534639209508896
26,5612580,6,439,661,0.9455203413963318
26,5612580,6,433,663,0.49940064549446106
26,5612580,6,437,656,0.10501784831285477
26,5612620,6,480,609,0.986929178237915
26,5612660,6,516,561,0.9917840957641602
26,5612660,6,456,634,0.2748361825942993
26,5612660,6,461,636,0.1939607858657837
26,5612660,6,522,561,0.16584621369838715
26,5612660,6,453,631,0.14894898235797882
26,5612700,6,555,519,0.9893989562988281
26,5612700,6,550,517,0.5147213339805603
26,5612740,6,588,481,0.9925054907798767
26,5612740,6,584,482,0.1061570942401886
26,5612740,6,1018,339,0.09546889364719391
26,5612780,6,619,446,0.99017733335495
26,5612780,6,612,445,0.06245097890496254
26,5612820,6,648,415,0.9862971305847168
26,5612820,6,643,417,0.30629223585128784
26,5612860,6,672,387,0.9899610280990601
26,5612860,6,678,388,0.09932615607976913
26,5612900,6,702,360,0.9349461793899536
26,5612900,6,706,355,0.434964656829834
26,5612900,6,696,359,0.36438560485839844
26,5612940,6,719,339,0.9697889089584351
26,5612940,6,724,336,0.34743353724479675
26,5612940,6,983,354,0.05364752560853958
26,5612980,6,744,319,0.993118166923523
26,5612980,6,739,319,0.3956320285797119
26,5612980,6,733,317,0.08927702158689499
26,5613020,6,763,300,0.9917575716972351
26,5613020,6,686,818,0.12542584538459778
26,5613060,6,783,284,0.9952194094657898
26,5613100,6,801,271,0.9910071492195129
26,5613100,6,806,272,0.09622886031866074
26,5613140,6,819,258,0.9947394728660583
26,5613180,6,838,247,0.9962687492370605
26,5613220,6,852,238,0.951744019985199
26,5613220,6,846,235,0.07950832694768906
26,5613260,6,865,230,0.9277507066726685
26,5613300,6,880,224,0.9967638254165649
26,5613340,6,893,219,0.989956796169281
26,5613340,6,891,224,0.10786589980125427
26,5613340,6,897,215,0.065254807472229
26,5613380,6,905,215,0.9920612573623657
26,5613380,6,1005,386,0.13006745278835297
26,5613380,6,910,213,0.06495301425457001
26,5613420,6,917,211,0.9939416646957397
26,5613420,6,921,208,0.2983172535896301
26,5613420,6,913,207,0.1358257532119751
26,5613420,6,1162,634,0.06588011234998703
26,5613460,6,929,209,0.9914079308509827
26,5613460,6,936,206,0.329495370388031
26,5613460,6,957,228,0.09566593915224075
26,5613500,6,941,208,0.9800553321838379
26,5613500,6,998,390,0.1619679480791092
26,5613500,6,934,207,0.10947252810001373
26,5613500,6,958,227,0.06319231539964676
26,5613540,6,948,208,0.9832647442817688
26,5613540,6,999,388,0.28108662366867065
26,5613540,6,956,220,0.13718891143798828
26,5613540,6,995,385,0.09687316417694092
26,5613540,6,953,215,0.09052504599094391
26,5613540,6,942,204,0.06992357224225998
26,5613580,6,997,389,0.3444351255893707
26,5613580,6,960,211,0.3036709129810333
26,5613580,6,1000,384,0.07792050391435623
26,5613620,6,1000,388,0.7052028179168701
26,5613620,6,996,385,0.3089270293712616
26,5613620,6,970,211,0.24485749006271362
26,5613620,6,1004,385,0.13411055505275726
26,5613620,6,1005,390,0.09839498996734619
26,5613660,6,1000,389,0.5511965155601501
26,5613660,6,996,387,0.2988126277923584
26,5613660,6,1004,386,0.17831769585609436
26,5613660,6,1004,391,0.08047903329133987
26,5613660,6,999,384,0.0566844679415226
26,5613700,6,999,390,0.5341302156448364
26,5613700,6,995,392,0.21872715651988983
26,5613700,6,996,387,0.1102321520447731
26,5613700,6,1002,385,0.10668686777353287
26,5613700,6,1004,392,0.08568485081195831
26,5613700,6,999,395,0.052869949489831924
26,5613740,6,1000,387,0.7760328650474548
26,5613740,6,999,393,0.17564347386360168
26,5613740,6,1185,816,0.16741949319839478
26,5613740,6,1002,382,0.1537143439054489
26,5613740,6,1003,391,0.09945878386497498
26,5613780,6,998,388,0.6443524360656738
26,5613780,6,977,372,0.4792291224002838
26,5613780,6,1000,393,0.3416098952293396
26,5613780,6,981,374,0.07759854197502136
26,5613780,6,994,385,0.07346902787685394
26,5613780,6,1183,817,0.07081934064626694
26,4054280,12,824,482,0.9935404658317566
26,4054320,12,822,488,0.9864889979362488
26,4054360,12,824,494,0.9950734972953796
26,4054360,12,819,495,0.14747683703899384
26,4054400,12,870,471,0.992404043674469
26,4054400,12,877,470,0.12722225487232208
26,4054440,12,921,448,0.9952344298362732
26,4054440,12,1211,250,0.07519572973251343
26,4054440,12,927,447,0.05340365320444107
26,4054480,12,963,429,0.9615222811698914
26,4054480,12,1212,250,0.076388418674469
26,4054520,12,996,414,0.9928573369979858
26,4054520,12,1003,413,0.13058216869831085
26,4054520,12,1212,251,0.08850759267807007
26,4054560,12,1025,402,0.9894606471061707
26,4054560,12,1030,402,0.8874419331550598
26,4054600,12,1050,393,0.9924560785293579
26,4054640,12,1071,386,0.9825709462165833
26,4054680,12,1089,382,0.9776607751846313
26,4054680,12,1094,381,0.0837806984782219
26,4054720,12,1104,380,0.9827050566673279
26,4054720,12,1109,380,0.3545527160167694
26,4054760,12,1119,378,0.946958065032959
26,4054760,12,1116,375,0.06888475269079208
26,4054800,12,1131,378,0.965910792350769
26,4054840,12,1140,361,0.9936571717262268
26,4054840,12,1154,249,0.098656065762043
26,4054840,12,1136,358,0.06281181424856186
26,4054880,12,1151,335,0.9909551739692688
26,4054880,12,1152,249,0.4337623119354248
26,4054880,12,1146,336,0.13942116498947144
26,4054880,12,1148,252,0.0916510596871376
26,4054920,12,1156,312,0.9891147613525391
26,4054920,12,1151,251,0.36424949765205383
26,4054960,12,1166,292,0.9820402264595032
26,4054960,12,1150,250,0.30124396085739136
26,4055000,12,1171,274,0.9839313626289368
26,4055000,12,1151,250,0.17777909338474274
26,4055040,12,1178,256,0.9600173830986023
26,4055040,12,1182,254,0.21621565520763397
26,4055040,12,1150,248,0.15170781314373016
26,4055080,12,1148,248,0.08856728672981262
26,4055120,12,1145,249,0.12526004016399384
26,4055360,12,1145,250,0.12137951701879501
26,4055400,12,1143,253,0.13498981297016144
26,4055440,12,1145,252,0.27313506603240967
26,4055480,12,1144,251,0.16193674504756927
26,4055480,12,1143,211,0.1446811854839325
26,4055520,12,1131,214,0.8948847055435181
26,4055520,12,1144,251,0.3127695322036743
26,4055520,12,1142,255,0.06164674088358879
26,4055560,12,1115,220,0.9811425805091858
26,4055560,12,1143,251,0.07787373661994934
26,4055560,12,1140,254,0.0505269318819046
26,4055600,12,1099,225,0.9953122138977051
26,4055640,12,1082,234,0.9865666031837463
26,4055640,12,1086,232,0.36759328842163086
26,4055680,12,1067,243,0.9599555730819702
26,4055680,12,1065,239,0.1316210776567459
26,4055720,12,1048,256,0.9919467568397522
26,4055760,12,1034,270,0.9917430281639099
26,4055800,12,1014,284,0.9877752065658569
26,4055800,12,1019,285,0.24250899255275726
26,4055840,12,999,301,0.9891797304153442
26,4055880,12,982,320,0.9926129579544067
26,4055880,12,977,321,0.09813583642244339
26,4055920,12,966,338,0.9837697744369507
26,4055920,12,961,338,0.697079062461853
26,4055960,12,945,360,0.9920367002487183
26,4056000,12,928,384,0.986615002155304
26,4056040,12,909,411,0.9879833459854126
26,4056080,12,891,438,0.9914594888687134
26,4056120,12,871,467,0.9801110625267029
26,4056120,12,876,467,0.28192082047462463
26,4056160,12,853,498,0.9867938160896301
26,4056200,12,834,532,0.9896643757820129
26,4056200,12,1115,256,0.06356705725193024
26,4056240,12,814,568,0.9891491532325745
26,4056240,12,810,570,0.0574335902929306
26,4056280,12,796,607,0.990122377872467
26,4056280,12,791,607,0.0634654313325882
26,4056320,12,781,603,0.9931708574295044
26,4056360,12,765,598,0.9863308668136597
26,4056360,12,770,599,0.3248242437839508
26,4056400,12,753,595,0.988818347454071
26,4056400,12,1085,264,0.1824629008769989
26,4056400,12,1081,261,0.05349260941147804
26,4056440,12,740,593,0.9893876314163208
26,4056480,12,726,593,0.9909992218017578
26,4056480,12,1056,264,0.19671952724456787
26,4056480,12,1085,266,0.10620886832475662
26,4056520,12,709,595,0.9855626821517944
26,4056520,12,1085,264,0.47275006771087646
26,4056520,12,714,594,0.10963350534439087
26,4056560,12,696,599,0.9896843433380127
26,4056560,12,692,598,0.11789745092391968
26,4056560,12,1083,265,0.06167668476700783
26,4056600,12,682,605,0.9920938611030579
26,4056600,12,676,604,0.08113875985145569
26,4056640,12,666,613,0.992838442325592
26,4056640,12,661,614,0.08913600444793701
26,4056680,12,650,622,0.9911164045333862
26,4056680,12,1075,271,0.22072990238666534
26,4056680,12,1030,269,0.06262236833572388
26,4056680,12,645,621,0.05030973628163338
26,4056720,12,634,633,0.9823663234710693
26,4056720,12,1075,272,0.1698123663663864
26,4056720,12,631,631,0.08032643795013428
26,4056720,12,637,636,0.0781526044011116
26,4056720,12,1030,267,0.0557430200278759
26,4056760,12,616,646,0.9774495363235474
26,4056760,12,1075,272,0.1995340883731842
26,4056800,12,601,662,0.9906168580055237
26,4056800,12,1075,271,0.11299917846918106
26,4056840,12,585,680,0.9924305081367493
26,4056840,12,1075,271,0.1228633001446724
26,4056840,12,1029,267,0.0633067712187767
26,4056880,12,610,650,0.327869713306427
26,4056880,12,1076,271,0.13453304767608643
26,4056920,12,665,596,0.9847522377967834
26,4056920,12,660,598,0.1783871054649353
26,4056960,12,711,550,0.9883302450180054
26,4056960,12,707,551,0.1873611956834793
26,4057000,12,751,510,0.992365300655365
26,4057040,12,790,476,0.9902260899543762
26,4057040,12,785,476,0.14554375410079956
26,4057080,12,823,448,0.9936694502830505
26,4057080,12,828,447,0.2731797397136688
26,4057120,12,853,425,0.9890016317367554
26,4057120,12,1085,267,0.2017882615327835
26,4057120,12,858,425,0.10984253883361816
26,4057160,12,883,405,0.9527652263641357
26,4057160,12,1084,267,0.08451732248067856
26,4057200,12,908,388,0.9917703866958618
26,4057200,12,913,388,0.06227923184633255
26,4057240,12,933,375,0.9933413863182068
26,4057240,12,929,374,0.09712117165327072
26,4057280,12,954,365,0.9877548813819885
26,4057280,12,1085,263,0.16020554304122925
26,4057280,12,957,369,0.15053854882717133
26,4057280,12,954,372,0.09038268774747849
26,4057320,12,974,355,0.9930838346481323
26,4057320,12,1086,264,0.2266777902841568
